line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_source,customs_office,origin_source,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,customs_region_province,customs_region_hinterland,origin,origin_province,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,product_reexportations,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty,product_viz,partner_viz
25,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Sel,sel,350.125,70025,livres,livres,.0049999999,1789,La Rochelle,Les Sables d'Olonne,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,3,,,,,Ahmed,,25lt les 4800 livress,1247.29,,,,,,,,La Rochelle,Aunis,Aunis,Poitou,Poitou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1548,sel,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1262,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Sel,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,34277.238,.010214505,0,0,0,1,1,1,1612,0,0,1261.875,sel,Ports francs et petites îles
26,National toutes directions partenaires manquants,1789,La Rochelle,Étranger,Étranger,Exports,Indigo,indigo,262275,27608,livres,livres,9.4999638,1789,La Rochelle,La Rochelle,Colonies françaises de l'Amérique,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 5),4,6678970,,,,Guillaume Daudin,,,,,,,,,,,La Rochelle,Aunis,Aunis,Colonies françaises de l'Amérique,Colonies Françaises,Monde hors colonies,Monde,,Monde,Divers,Not Outre-mers,3190,indigo,5,x,,0,Hors Canada,,0,not a medical product,2648,Indigo,Pas grain (0),not raw cotton,indigo,Not coffee,Sans lien avec la porcelaine,out,Indigo,No link with beaver,,,,Produits chimiques transformés n.d.a.,Processed chemical products,Chemical products,non,Matières premières,Non-agricultural primary goods,Produits primaires,Réexportation,livres,1,kg,.48949999,0,13514.115,,0,0,0,1,1,0,262275,1,0,.00050354004,autres produits,Reste du monde
26,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Volaille,volailles,187,,,unité manquante,,1789,La Rochelle,Les Sables d'Olonne,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,3,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,Poitou,Poitou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,38,volailles,0a,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,240,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Chairs et œufs,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,187,0,0,,autres produits,Ports francs et petites îles
27,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Cheval,chevaux,120,1,pièces,pièces,120,1789,La Rochelle,Aligre,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,5,,,,,Ahmed,,Bestiaux et bêtes de sommmes et autres animaux,0,,,,,,,,La Rochelle,Aunis,Aunis,Poitou,Poitou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,14,chevaux,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,530,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Chevaux et bêtes de somme,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Bêtes de somme,Agriculture,Produits agricoles,Pas réexportation,pièces,1,nombre,1,0,1,120,0,0,0,1,1,0,120,0,0,0,autres produits,Ports francs et petites îles
28,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Cochons,cochon,420,14,pièces,pièces,30,1789,La Rochelle,Aligre,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,5,,,,,Ahmed,,Bestiaux et bêtes de sommmes et autres animaux,0,,,,,,,,La Rochelle,Aunis,Aunis,Poitou,Poitou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,9,porcs,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,106,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Animaux,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Bêtes de somme,Agriculture,Produits agricoles,Pas réexportation,pièces,1,nombre,1,0,14,30,0,0,0,1,1,0,420,0,0,0,autres produits,Ports francs et petites îles
29,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Mouton,moutons,480,32,pièces,pièces,15,1789,La Rochelle,Aligre,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,5,,,,,Ahmed,,Bestiaux et bêtes de sommmes et autres animaux,0,,,,,,,,La Rochelle,Aunis,Aunis,Poitou,Poitou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,10,moutons,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,379,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Animaux,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Bêtes de somme,Agriculture,Produits agricoles,Pas réexportation,pièces,1,nombre,1,0,32,15,0,0,0,1,1,0,480,0,0,0,autres produits,Ports francs et petites îles
30,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Veaux,veaux,180,12,pièces,pièces,15,1789,La Rochelle,Aligre,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,5,,,,,Ahmed,,Bestiaux et bêtes de sommmes et autres animaux,0,,,,,,,,La Rochelle,Aunis,Aunis,Poitou,Poitou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,135,veaux,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,195,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Animaux,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Bêtes de somme,Agriculture,Produits agricoles,Pas réexportation,pièces,1,nombre,1,0,12,15,0,0,0,1,1,0,180,0,0,0,autres produits,Ports francs et petites îles
31,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Vaches,vaches,600,5,livres,livres,120,1789,La Rochelle,Aligre,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,5,,,,,Ahmed,,Bestiaux et bêtes de sommmes et autres animaux,0,,,,,,,,La Rochelle,Aunis,Aunis,Poitou,Poitou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,272,vaches,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,388,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Animaux,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Bêtes de somme,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,2.4475,245.14812,0,0,0,1,1,0,600,0,0,0,autres produits,Ports francs et petites îles
32,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Beurre,beurre,553.5,738,livres,livres,.75,1789,La Rochelle,Aligre,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,5,,,,,Ahmed,,,-.5,,,,,,,,La Rochelle,Aunis,Aunis,Aunis,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1734,beurre,0a,x,,0,Hors Canada,,0,not a medical product,1868,Beurre,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Beurre,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,361.25098,1.5321758,0,0,0,1,1,1,553,0,0,-.5,autres produits,Ports francs et petites îles
33,National toutes directions partenaires manquants,1789,La Rochelle,Étranger,Étranger,Exports,Rocou,rocou,3714,4127,livres,livres,.89992732,1789,La Rochelle,La Rochelle,Colonies françaises de l'Amérique,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 5),4,66239,,,,Guillaume Daudin,,,,,,,,,,,La Rochelle,Aunis,Aunis,Colonies françaises de l'Amérique,Colonies Françaises,Monde hors colonies,Monde,,Monde,Divers,Not Outre-mers,1581,rocou,2,x,,0,Hors Canada,tropiques,0,not a medical product,1377,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Rocou,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Non-agricultural primary goods,Produits primaires,Réexportation,livres,1,kg,.48949999,0,2020.1665,,0,0,0,1,1,0,3714,1,0,-.000041782856,autres produits,Reste du monde
33,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Bois à bruler,bois à brûler,126817,,,unité manquante,,1789,La Rochelle,Aligre,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,5,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,Poitou,Poitou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,47,bois pour brûler,3,x,,0,Peut-être Canada,,0,not a medical product,509,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Combustibles dont charbons et bois,No link with beaver,,,,Combustibles,Fuels,Other,non,Matières premières,Non-agricultural primary goods,Produits primaires,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,126817,0,0,,autres produits,Ports francs et petites îles
34,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Bois et écorce de chene et de frêne,bois et écorce de chêne et de frêne,2747,,,unité manquante,,1789,La Rochelle,Aligre,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,5,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,Poitou,Poitou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1,bois et écorces de chêne et de frêne,2,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Bois divers hors combustible,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Agriculture,Produits primaires,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,2747,0,0,,autres produits,Ports francs et petites îles
35,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Bois en perches,bois en perches,164,1276,pièces,pièces,.12852664,1789,La Rochelle,Aligre,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,5,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,Poitou,Poitou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1,perches de bois,6b,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,5,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,pièces,1,nombre,1,0,1276,,0,0,0,1,1,0,164,1,0,3.6358833e-06,autres produits,Ports francs et petites îles
36,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Bois en lattes,bois en lattes,138,11500,pièces,pièces,.012,1789,La Rochelle,Aligre,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,5,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,Poitou,Poitou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1,lattes de bois,6b,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,pièces,1,nombre,1,0,11500,,0,0,0,1,1,0,138,1,0,-1.1995435e-06,autres produits,Ports francs et petites îles
37,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Bois de menuiserie,bois de menuiserie,351,,,unité manquante,,1789,La Rochelle,Aligre,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,5,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,Poitou,Poitou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,5,bois de menuiserie,6b,x,,0,Peut-être Canada,,0,not a medical product,16,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Bois divers hors combustible,No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Matières premières,Agriculture,Produits primaires,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,351,0,0,,autres produits,Ports francs et petites îles
38,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Bois en cercles,bois en cercles,1065,23660,pièces,pièces,.045012679,1789,La Rochelle,Aligre,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,5,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,Poitou,Poitou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,16,cercles de bois,6b,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,492,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,pièces,1,nombre,1,0,23660,,0,0,0,1,1,0,1065,1,0,.000016018748,autres produits,Ports francs et petites îles
38,National toutes directions partenaires manquants,1789,La Rochelle,Étranger,Étranger,Exports,Sucre brut,sucre brut,193563,450149,livres,livres,.42999762,1789,La Rochelle,La Rochelle,Colonies françaises de l'Amérique,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 5),4,22002676,,,,Guillaume Daudin,,,,,,,,,,,La Rochelle,Aunis,Aunis,Colonies françaises de l'Amérique,Colonies Françaises,Monde hors colonies,Monde,,Monde,Divers,Not Outre-mers,997,sucre brut,0b,x,,0,Hors Canada,antilles,0,not a medical product,1167,Sucre ; cru blanc ; du Brésil,Pas grain (0),not raw cotton,sugar,Not coffee,Sans lien avec la porcelaine,out,Sucre,No link with beaver,,,,Produits agricoles alimentaires des régions de colonisation européenne,Plantation foodstuff,Plantation foodstuffs,non,Subsistances,Agriculture,Produits agricoles,Réexportation,livres,1,kg,.48949999,0,220347.92,,0,0,0,1,1,0,193563,1,0,.000019133091,autres produits,Reste du monde
39,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Bois feuillard,bois feuillards,16984.77,530774,pièces,pièces,.032000002,1789,La Rochelle,Aligre,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,5,,,,,Ahmed,,en millier,.23,,,,,,,,La Rochelle,Aunis,Aunis,Poitou,Poitou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,61,feuillards de bois,6b,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,268,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,pièces,1,nombre,1,0,530774,.032000002,0,0,0,1,1,1,16985,0,0,.23119327,autres produits,Ports francs et petites îles
40,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Bois merrain,bois merrains,10983.5,43934,pièces,pièces,.25,1789,La Rochelle,Aligre,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,5,,,,,Ahmed,,en millier,-.5,,,,,,,,La Rochelle,Aunis,Aunis,Poitou,Poitou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,168,merrains,6b,x,,0,Peut-être Canada,,0,not a medical product,640,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,pièces,1,nombre,1,0,43934,.25,0,0,0,1,1,1,10983,0,0,-.5,autres produits,Ports francs et petites îles
